"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@JetBlue era el vuelo 1010 de SDQ a JFK y destino final BOS",FALSE,0,"JetBlue",2016-09-29 13:11:15,FALSE,"781481169925902340","781481466408558592","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dSoldevila",0,FALSE,FALSE,NA,NA
"RT @JetBlue: Hey, you gotta run before you can fly. Happy #NationalCoffeeDay! <U+2615> @DunkinDonuts https://t.co/SDXCcYMZsr",FALSE,0,NA,2016-09-29 13:11:08,FALSE,NA,"781481437820182528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SabreF86",27,TRUE,FALSE,NA,NA
"@LeeAbbamonte @JetBlue @AllianzTravelUS Good luck!",FALSE,1,"LeeAbbamonte",2016-09-29 13:10:46,FALSE,"781462503054245889","781481344085794816","191681725","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeClubVoyage",0,FALSE,FALSE,NA,NA
"RT @NO_Airport: A big thank you to @JetBlue for being with us for 15 years and for offering passenger service to @FLLFlyer with flights sta…",FALSE,0,NA,2016-09-29 13:10:00,FALSE,NA,"781481153245155328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuxeLimousines",4,TRUE,FALSE,NA,NA
"Massachusetts to Yorkshire in 24hrs Thanks @JetBlue @VirginAtlantic @Virgin_TrainsEC @HeathrowExpress and @harrogatebus for getting me home!",FALSE,1,NA,2016-09-29 13:09:09,FALSE,NA,"781480936835776512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mr_SteMorris",0,FALSE,FALSE,NA,NA
"RT @dSoldevila: Y nada q en vez de llegar a la 1 pm ahora es a las 10 pm. Gracias @JetBlue #664",FALSE,0,NA,2016-09-29 13:07:59,FALSE,NA,"781480644081844224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rafirodriguez2",2,TRUE,FALSE,NA,NA
"@JetBlue el nombre en mi reserva es mi nombre",FALSE,0,"JetBlue",2016-09-29 13:06:58,FALSE,"781480189737963522","781480388149387266","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dSoldevila",0,FALSE,FALSE,NA,NA
"RT @JetBlue: Hey, you gotta run before you can fly. Happy #NationalCoffeeDay! <U+2615> @DunkinDonuts https://t.co/SDXCcYMZsr",FALSE,0,NA,2016-09-29 13:00:27,FALSE,NA,"781478749015605248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BARTHCF",27,TRUE,FALSE,NA,NA
"Getting this day off to a great start, courtesy of @flypdx @JetBlue and @Disneyland !!!  (no thanks to @trimet who cut my Tigard-PDX bus)",FALSE,1,NA,2016-09-29 13:00:14,FALSE,NA,"781478695529684992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sp_redelectric",1,FALSE,FALSE,NA,NA
"@RLSoo @JetBlue no! Sat and watched my flight sit there for 25 minutes. Then it left.",FALSE,0,"RLSoo",2016-09-29 12:57:35,FALSE,"781469797339004933","781478028652244992","87026334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachzuck",0,FALSE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:56:16,FALSE,NA,"781477695356108800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thacoolbreeze",20,TRUE,FALSE,NA,NA
"RT @JetBlue: Hey, you gotta run before you can fly. Happy #NationalCoffeeDay! <U+2615> @DunkinDonuts https://t.co/SDXCcYMZsr",FALSE,0,NA,2016-09-29 12:54:51,FALSE,NA,"781477339410665472",NA,"<a href=""http://www.hostingmad.com/"" rel=""nofollow"">TweetIgniter Bot</a>","Tweetigniter",27,TRUE,FALSE,NA,NA
"RT @JetBlue: Hey, you gotta run before you can fly. Happy #NationalCoffeeDay! <U+2615> @DunkinDonuts https://t.co/SDXCcYMZsr",FALSE,0,NA,2016-09-29 12:54:27,FALSE,NA,"781477239196045312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaytheTrader",27,TRUE,FALSE,NA,NA
"@JetBlue  our first up in the air selfie <U+263A><U+FE0F> https://t.co/nZBMHKFZmb",FALSE,0,"JetBlue",2016-09-29 12:54:15,FALSE,"781476730603200513","781477186394005504","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsDeeazz",0,FALSE,FALSE,NA,NA
"Thank you @JetBlue for the amazing flash sale.  DCA to BOS, $20 (one way)!!!",FALSE,0,NA,2016-09-29 12:54:11,FALSE,NA,"781477169725865984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoanCBee",0,FALSE,FALSE,NA,NA
"RT @rhetoricAli: #flightdelay @JetBlue https://t.co/OsPMXRWNLV",FALSE,0,NA,2016-09-29 12:52:00,FALSE,NA,"781476623191244800",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","myflightcomp",1,TRUE,FALSE,NA,NA
"@JetBlue @DunkinDonuts love @JetBlue",FALSE,0,"JetBlue",2016-09-29 12:51:45,FALSE,"781474867572899840","781476558330396672","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeatwoleJared",0,FALSE,FALSE,NA,NA
"@dSoldevila @JetBlue mierda <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>",FALSE,0,"dSoldevila",2016-09-29 12:51:16,FALSE,"781473847316930560","781476437098246144","139792970","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","SheySuncar",0,FALSE,FALSE,NA,NA
"@KateyAnthony @JetBlue Awww maan.. I'm sorry :c",FALSE,0,"KateyAnthony",2016-09-29 12:50:39,FALSE,"781476193811963904","781476281875435520","101059686","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baileykid2",0,FALSE,FALSE,NA,NA
"@mrryanw @JetBlue @DunkinDonuts Cant' take you anywhere",FALSE,0,"mrryanw",2016-09-29 12:50:26,FALSE,"781476110055923712","781476229828472832","355092612","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MsTineo",0,FALSE,FALSE,NA,NA
"This is the second time on this vacation that my @JetBlue flight has been delayed due to 'mechanical issues'. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A7>",FALSE,10,NA,2016-09-29 12:50:18,FALSE,NA,"781476193811963904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KateyAnthony",0,FALSE,FALSE,NA,NA
"@JetBlue @DunkinDonuts I plan on drinking a ton of this later today on my flight. GALLONS!!!!",FALSE,1,"JetBlue",2016-09-29 12:49:58,FALSE,"781474867572899840","781476110055923712","6449282","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mrryanw",0,FALSE,FALSE,NA,NA
"A big thank you to @JetBlue for being with us for 15 years and for offering passenger service to @FLLFlyer with flights starting today!",FALSE,11,NA,2016-09-29 12:49:38,FALSE,NA,"781476026958221312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NO_Airport",4,FALSE,FALSE,NA,NA
"Experiencing the most amazing flight via @JetBlue first flight <U+2708><U+FE0F>from Fort Lauderdale to New Orleans <ed><U+00A0><U+00BD><ed><U+00BB><U+00AB>  too bad I didn't when the giveaway <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,2,NA,2016-09-29 12:48:23,FALSE,NA,"781475713660616704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsDeeazz",0,FALSE,FALSE,NA,NA
"#flightdelay @JetBlue https://t.co/OsPMXRWNLV",FALSE,0,NA,2016-09-29 12:46:56,FALSE,NA,"781475347376115712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhetoricAli",1,FALSE,FALSE,NA,NA
"RT @JetBlue: Hey, you gotta run before you can fly. Happy #NationalCoffeeDay! <U+2615> @DunkinDonuts https://t.co/SDXCcYMZsr",FALSE,0,NA,2016-09-29 12:46:41,FALSE,NA,"781475284885180416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GotKevin",27,TRUE,FALSE,NA,NA
"@JetBlue Airways Corporation Announces Redemption of Its 6.75 Percent Convertible Debentures Due 2039 (Series",FALSE,0,"JetBlue",2016-09-29 12:46:16,FALSE,NA,"781475179906015232","6449282","<a href=""http://www.flight.org"" rel=""nofollow"">JetBlue</a>","JetBlueNews",0,FALSE,FALSE,NA,NA
"Was hoping for some unadvertised bonus rewards by taking the way-too-long @JetBlue card rewards survey. Was disappointed.",FALSE,0,NA,2016-09-29 12:46:12,FALSE,NA,"781475163703537664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jordmantheman",0,FALSE,FALSE,NA,NA
"@JetBlue i just had some nasty ass Starbucks",FALSE,0,"JetBlue",2016-09-29 12:45:51,FALSE,"781474867572899840","781475073018490880","6449282","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","ericvdunn",0,FALSE,FALSE,NA,NA
"RT @JetBlue: Hey, you gotta run before you can fly. Happy #NationalCoffeeDay! <U+2615> @DunkinDonuts https://t.co/SDXCcYMZsr",FALSE,0,NA,2016-09-29 12:45:19,FALSE,NA,"781474941208145920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maggieb10",27,TRUE,FALSE,NA,NA
"RT @dSoldevila: Y nada q en vez de llegar a la 1 pm ahora es a las 10 pm. Gracias @JetBlue #664",FALSE,0,NA,2016-09-29 12:41:21,FALSE,NA,"781473942405984256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarolaBatista",2,TRUE,FALSE,NA,NA
"Y nada q en vez de llegar a la 1 pm ahora es a las 10 pm. Gracias @JetBlue #664",FALSE,2,NA,2016-09-29 12:40:58,FALSE,NA,"781473847316930560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dSoldevila",2,FALSE,FALSE,NA,NA
"@dSoldevila @JetBlue .... Coje pa boca chica a comerte un pecao",FALSE,0,"dSoldevila",2016-09-29 12:40:31,FALSE,"781471625346560001","781473732220944384","139792970","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MechoMorillo",0,FALSE,FALSE,NA,NA
"The most unreliable airline @JetBlue with such delays and not many options for their customers... I have been taking for more than an hour",FALSE,0,NA,2016-09-29 12:40:19,FALSE,NA,"781473681423958016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natasham4",0,FALSE,FALSE,NA,NA
"Experiencing the most amazing flight via @JetBlue first flight <U+2708><U+FE0F>from Fort Lauderdale to New Orleans <ed><U+00A0><U+00BD><ed><U+00BB><U+00AB> too bad I didn't when the giveaway <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,1,NA,2016-09-29 12:38:49,FALSE,NA,"781473305442197504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MH_APPAREL",0,FALSE,FALSE,NA,NA
"RT @dSoldevila: Gracias @JetBlue por darle buen mantenimiento a sus aviones y provocar atrasos de 9 horas",FALSE,0,NA,2016-09-29 12:35:21,FALSE,NA,"781472431428866049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BalbiCabral",2,TRUE,FALSE,NA,NA
"RT @dSoldevila: Gracias @JetBlue por darle buen mantenimiento a sus aviones y provocar atrasos de 9 horas",FALSE,0,NA,2016-09-29 12:35:18,FALSE,NA,"781472421027024896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarolaBatista",2,TRUE,FALSE,NA,NA
"@GoAvisBudget Partnering for a cause! <ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BC><ed><U+00BF><U+008C><U+2708><U+FE0F><U+26F3><U+FE0F> @JetBlue #swingforgood https://t.co/Qb2VY2wvPl",FALSE,1,"GoAvisBudget",2016-09-29 12:34:15,FALSE,NA,"781472156400099332","581189344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","debsievert",0,FALSE,FALSE,NA,NA
"Gracias @JetBlue por darle buen mantenimiento a sus aviones y provocar atrasos de 9 horas",FALSE,3,NA,2016-09-29 12:32:09,FALSE,NA,"781471625346560001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dSoldevila",2,FALSE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:31:31,FALSE,NA,"781471465262739456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gypsie1978",20,TRUE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:29:34,FALSE,NA,"781470976550793216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyEgoAltered",20,TRUE,FALSE,NA,NA
"THANKS for bringing us breakfast @JetBlue! We can't wait to fly you down to #santafe next month.... It's @jetblue a… https://t.co/34GJEudFkk",FALSE,52,NA,2016-09-29 12:28:42,TRUE,NA,"781470757813645312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElvisDuranShow",1,FALSE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:28:02,FALSE,NA,"781470592633540608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobTaylor6300",20,TRUE,FALSE,NA,NA
"Shout out to the #fll @JetBlue crew for treating me and my wife like a king and queen. #JetBlue #missingstephanie https://t.co/78aTWs3TCv",FALSE,3,NA,2016-09-29 12:25:48,FALSE,NA,"781470027002228739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoSoxNH",0,FALSE,FALSE,NA,NA
"@mamabassbunny @SecretFlying @AmericanAir @JetBlue book that movement flight fam",FALSE,1,"mamabassbunny",2016-09-29 12:25:46,FALSE,"781469606544367616","781470020031229952","34507301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaoIette",0,FALSE,FALSE,NA,NA
"@ProConsumidorRD que se hace con la gente de @JetBlue en un vuelo retrasado y no te dan alternativas",FALSE,0,"ProConsumidorRD",2016-09-29 12:25:05,FALSE,NA,"781469849830600704","341554432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rkranwinkel",0,FALSE,FALSE,NA,NA
"Did you get on?! @rachzuck @JetBlue",FALSE,0,"rachzuck",2016-09-29 12:24:53,FALSE,"781467024753041408","781469797339004933","455409480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RLSoo",0,FALSE,FALSE,NA,NA
"Seattle and @AppsEvents1 bound on @Jetblue ! https://t.co/Y2fHBwP31j",FALSE,0,NA,2016-09-29 12:21:06,FALSE,NA,"781468845068341248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoeweDenise",0,FALSE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:19:46,FALSE,NA,"781468509255659520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","H_O_Boomaye",20,TRUE,FALSE,NA,NA
"@rachzuck @JetBlue ugh ugh ugh",FALSE,0,"rachzuck",2016-09-29 12:19:39,FALSE,"781466700374048768","781468481690763264","455409480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenMaidenberg",0,FALSE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:19:00,FALSE,NA,"781468317898899456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheeko977",20,TRUE,FALSE,NA,NA
"@JetBlue you should definitely change the ""Just Ask"" signs to ""No Answers""",FALSE,1,"JetBlue",2016-09-29 12:13:52,FALSE,NA,"781467024753041408","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachzuck",0,FALSE,FALSE,NA,NA
"Complete stop at TSA no communication with with gate flight still here won't open doors I wasn't late @JetBlue",FALSE,2,NA,2016-09-29 12:12:34,FALSE,NA,"781466700374048768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachzuck",1,FALSE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:10:23,FALSE,NA,"781466148613320705",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","HarlemHunnieBun",20,TRUE,FALSE,NA,NA
"RT @SecretFlying: **UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://…",FALSE,0,NA,2016-09-29 12:08:41,FALSE,NA,"781465721922519041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iam_BWill",20,TRUE,FALSE,NA,NA
"**UPDATE** @AmericanAir have matched @JetBlue's $99 fares from the USA to Puerto Rico!!

https://t.co/89zbcGAwAt https://t.co/zGzkWObxDq",FALSE,23,NA,2016-09-29 12:08:07,FALSE,NA,"781465576791216129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SecretFlying",20,FALSE,FALSE,NA,NA
"@Avaya one-x mobile works great on @JetBlue #flyfi!Use your #mobile phone like your deskphone even when in the air! https://t.co/8hvy0fHA9X",FALSE,0,"Avaya",2016-09-29 12:07:32,FALSE,NA,"781465431965995008","19769002","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cassbts",2,FALSE,FALSE,NA,NA
"I agree with @AmericanAir time to replace @Gogo with rival @ViaSatInc could provide better in-flight Wi-Fi like @JetBlue &amp;  @united",FALSE,1,NA,2016-09-29 12:07:14,FALSE,NA,"781465358162989056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JayGoonetilleke",0,FALSE,FALSE,NA,NA
"The latest The US #Airline #Travel Briefing! https://t.co/ZTbMYtzBfk Thanks to @JetBlue #dreampolaris",FALSE,0,NA,2016-09-29 12:05:12,FALSE,NA,"781464845942132736",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","TweetReplyFly",0,FALSE,FALSE,NA,NA
"Are you kidding me @JetBlue",FALSE,1,NA,2016-09-29 11:59:01,FALSE,NA,"781463289956036608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachzuck",0,FALSE,FALSE,NA,NA
"How @JetBlue turns #mobile applications #QA into improved #UX wins @HPE_Loadrunner @HPITperformance  https://t.co/xddPXBUgy1",FALSE,2,NA,2016-09-29 11:59:00,FALSE,NA,"781463285019316224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dana_Gardner",1,FALSE,FALSE,NA,NA
"Shoutout to Max at @JetBlue for booking me a bereavement flight and being able to understand me while sobbing <U+2708><U+FE0F>",FALSE,1,NA,2016-09-29 11:57:27,FALSE,NA,"781462893552340992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caitlinhoehn",0,FALSE,FALSE,NA,NA
"I'm excited to be on Long Island at #Bethpage to play the @JetBlue Swing For Good charity golf tournament with @AllianzTravelUS #TravelHappy",FALSE,4,NA,2016-09-29 11:55:54,FALSE,NA,"781462503054245889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeeAbbamonte",0,FALSE,FALSE,NA,NA
"@JetBlue thanks.",FALSE,0,"JetBlue",2016-09-29 11:48:52,FALSE,"781459956159643649","781460732407844864","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjburnsva",0,FALSE,FALSE,NA,NA
"@JetBlue would you please let me know the reason for the delay is?",FALSE,0,"JetBlue",2016-09-29 11:42:26,FALSE,"781451889489707008","781459114266333188","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjburnsva",0,FALSE,FALSE,NA,NA
"@ProConsumidorRD en @ZOLFM1065 hay publicidad de @JetBlue ofertando vuelos desde 39+imp y cuando vas a @JetBlue no es verdad!! Que pasa?",FALSE,1,"ProConsumidorRD",2016-09-29 11:40:57,FALSE,NA,"781458741409542144","341554432","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yongel0606",0,FALSE,FALSE,NA,NA
