"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","screenName","retweetCount","retweeted","c_hour","c_weekday","c_monthday","source","mobile_source"
"11877","@JetBlue you let me down tonight... Couldn't book online so I call &amp; get horrible customer service #missedthesale #stillnoflight #nothappy",FALSE,0,"JetBlue",2016-10-20 04:00:12,FALSE,NA,"788952934344171520","6449282","SARCH225",0,FALSE,23,3,19,"Twitter for iPhone",TRUE
"11878","@JetBlue @scode ditto",FALSE,0,"JetBlue",2016-10-20 03:59:12,FALSE,"788947541840760832","788952685865119744","6449282","hazlcomet",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11879","@JetBlue your mobile ap AND website aren't functioning on the last day of a fare promo? #notthejetblueilove",FALSE,0,"JetBlue",2016-10-20 03:58:56,FALSE,NA,"788952614742274048","6449282","hazlcomet",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11880","@JetBlue @tucker_shaw i have the same problem. https://t.co/gcTgVw9M0w",FALSE,0,"JetBlue",2016-10-20 03:58:38,FALSE,"788946801881645056","788952539781824512","6449282","emilio353",0,FALSE,22,3,19,"Twitter for Android",TRUE
"11881","@JetBlue When I click the link in the email I get that it's ended already. https://t.co/v8qHRvSlK6",FALSE,0,"JetBlue",2016-10-20 03:58:11,FALSE,"788951924045406208","788952426866962432","6449282","Lokay",0,FALSE,22,3,19,"TweetDeck",FALSE
"11882","@jetblue #help I'm try to book your promo but it says it ended. It's not midnight!",FALSE,0,"JetBlue",2016-10-20 03:57:59,FALSE,NA,"788952377730670592","6449282","Datecl",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11883","#SouthwestAir, @JetBlue Say Sabre Outage Blocks #Flights Bookings - @BloombergNews : https://t.co/tr7HFWOPOL",FALSE,0,NA,2016-10-20 03:57:59,FALSE,NA,"788952375671205888",NA,"NewsSWA",0,FALSE,22,3,19,"SWA News",FALSE
"11884","@JetBlue trying to use #Big30 online but code won't work. Valid today.",FALSE,0,"MarketingMonika",2016-10-20 03:55:07,FALSE,"788951443239739392","788951655391850496","176278911","MarketingMonika",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11885","jfc @JetBlue please get it together i can't book without getting logged out every single time",FALSE,0,NA,2016-10-20 03:54:45,FALSE,NA,"788951565579132928",NA,"meeshroh",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11886","@JetBlue trying to use #Big30 online but code won't work. Still valid.",FALSE,0,"JetBlue",2016-10-20 03:54:16,FALSE,NA,"788951443239739392","6449282","MarketingMonika",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11887","@Jetblue Hey guys, it's 11:50 p.m. ET and your site says the 30% off promo has ended all right. Email says it ends at 11:59. What gives?",FALSE,1,"JetBlue",2016-10-20 03:52:28,FALSE,NA,"788950990070439936","6449282","Lokay",0,FALSE,22,3,19,"TweetDeck",FALSE
"11888","@rodrodpr @JetBlue I have exact same problem.  I'm a huge fan of Jetblue... Check my past tweets.... But this is feeling like a scam",FALSE,0,"rodrodpr",2016-10-20 03:51:50,FALSE,"788735394393169920","788950831081017344","102933709","LyleMazin",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11889","@JetBlue thanks anyway for not being helpful, you guys can just have that credit for your self. booking with @Delta",FALSE,0,"JetBlue",2016-10-20 03:50:41,FALSE,NA,"788950541594492928","6449282","JonasMorel",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11890","@JetBlue, trying #Big30 discount  but online doesn't work. On phone now w/17 minute hold time. Midnight is in 17 min and so is sale end Time",FALSE,0,"JetBlue",2016-10-20 03:50:06,FALSE,NA,"788950393556348928","6449282","LyleMazin",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11891","@JetBlue The website is consistently logging me out, and I haven't gotten a confirmation email re: my booking. When will this be fixed?",FALSE,0,"JetBlue",2016-10-20 03:47:46,FALSE,NA,"788949808555945984","6449282","SpeciaMamaShera",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11892","@JetBlue (2/2) But the hold time is longer than 20 minutes (pushing me past the 11:59 expiration). Will you still honor the promo code?",FALSE,0,"JetBlue",2016-10-20 03:45:11,FALSE,NA,"788949155934773248","6449282","ObsessedEasily",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11893","@Delta @united @VirginAmerica @JetBlue @AmericanAir which of you will pleaseee fly me home this weekend even for 1 day <U+2764><U+FE0F> #helpmeimpoor",FALSE,0,"Delta",2016-10-20 03:43:46,FALSE,NA,"788948800345808896","5920532","christinayoung_",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11894","@JetBlue I'm trying to book a flight using the promo code that expires at 11:59. I'm having trouble booking on your site, so I called (1/2)",FALSE,0,"JetBlue",2016-10-20 03:43:44,FALSE,NA,"788948792116731904","6449282","ObsessedEasily",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11895","I'm so sad that I can't take advantage of @JetBlue's deal for true blue members <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> IT IS #SuchASteal! #JetBlue",FALSE,0,NA,2016-10-20 03:43:39,FALSE,NA,"788948770042081280",NA,"PKSophia",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11896","@JetBlue thats what bothers me, i have talked to 3 different people , its insane !!",FALSE,0,"JetBlue",2016-10-20 03:43:38,FALSE,"788947373527629824","788948765906534400","6449282","JonasMorel",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11897","@JetBlue How can you book a flight without seeing all of the options?",FALSE,0,"JetBlue",2016-10-20 03:42:20,FALSE,"788948181962874880","788948438524100608","6449282","MissBosco",0,FALSE,22,3,19,"Twitter for Android",TRUE
"11898","@JetBlue Did get a rep. Unfortunately they were not able to help me with my issue or help me use the discount to book.",FALSE,0,"JetBlue",2016-10-20 03:42:03,FALSE,"788946832563007488","788948366390591488","6449282","AshleyBinDC",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11899","@JetBlue I've been on hold for 10 mins already.",FALSE,0,"Soul0faqueen",2016-10-20 03:42:00,FALSE,"788947926869504000","788948356999573504","513048670","Soul0faqueen",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11900","@JetBlue Need to switch a flight ASAP and the website isn't working.  It hasn't been working in hours. Any idea on when it will be fixed?",FALSE,0,"JetBlue",2016-10-20 03:41:05,FALSE,NA,"788948124777734144","6449282","DocKJordan",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11901","@JetBlue Trying to book a flight before the promo ends, but your website is down. Are you going to extend the promo code until it's fixed?",FALSE,0,"JetBlue",2016-10-20 03:40:47,FALSE,NA,"788948049506598912","6449282","MissBosco",0,FALSE,22,3,19,"Twitter for Android",TRUE
"11902","@JetBlue trying to book a ticket and promo code isn't working on the website and over 20 min wait on the phone. Need help!!",FALSE,0,"JetBlue",2016-10-20 03:40:18,FALSE,NA,"788947926869504000","6449282","Soul0faqueen",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11903","@JetBlue and still keep getting a msg saying that they can not find my account, maybe I should go to @Delta and forget about the credit.",FALSE,0,"JetBlue",2016-10-20 03:37:31,FALSE,NA,"788947227658035200","6449282","JonasMorel",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11904","@chapinfay @twitter @JetBlue totolly the opposite with @AmericanAir   will choose jelblue next time.",FALSE,0,"chapinfay",2016-10-20 03:37:08,FALSE,"788818675579092992","788947129536540672","26506037","JordanFay6",0,FALSE,22,3,19,"Twitter for Android",TRUE
"11905","@JetBlue Are you currently having delays/problems with email confirmations? Just booked at trip and resend email several times, not arriving",FALSE,0,"JetBlue",2016-10-20 03:36:56,FALSE,NA,"788947080781762560","6449282","scode",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11906","@JetBlue  and it is an impossible task. Seriously I ve been trying for like an hour, my user is fine everything is fine (2/3)",FALSE,0,"JetBlue",2016-10-20 03:36:19,FALSE,NA,"788946926314151936","6449282","JonasMorel",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11907","@JetBlue Guys why is your website and customer service so inefficient, I've been trying to use a credit from my travel bank (1/3)",FALSE,0,"JetBlue",2016-10-20 03:35:37,FALSE,NA,"788946748811124736","6449282","JonasMorel",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11908","@JetBlue Would love to purchase a flight with your big30 promo if I could get your website to work or get on the phone with a representative",FALSE,0,"JetBlue",2016-10-20 03:30:36,FALSE,NA,"788945487500050432","6449282","AshleyBinDC",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11909","Citi Welcomes @JetBlue as New ThankYou Points Transfer Partner ... - Digital Journal : https://t.co/e8Cq6QfC7Z",FALSE,0,NA,2016-10-20 03:23:54,FALSE,NA,"788943798344622080",NA,"JetBlueNews",0,FALSE,22,3,19,"JetBlue",FALSE
"11910","@JetBlue did that. I've tried every method!",FALSE,0,"JetBlue",2016-10-20 03:23:37,FALSE,"788943598700130304","788943730590048256","6449282","gfstarr1",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11911","@JetBlue I'm on hold with you guys now. Same issue as everyone. If you don't get to me before midnight will you still honor the BIG30 code?",FALSE,0,"JetBlue",2016-10-20 03:22:14,FALSE,NA,"788943379426074624","6449282","rlpape",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11912","@JetBlue trying to book a flight with the 30% discount but it won't let me sign into TrueBlue? #travelblogger",FALSE,0,"JetBlue",2016-10-20 03:21:35,FALSE,NA,"788943218348003328","6449282","gfstarr1",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11913","@JetBlue Im trying to book my flight. i keep getting an error in the website and I'm currently on the phone. no luck help!",FALSE,0,"JetBlue",2016-10-20 03:14:06,FALSE,NA,"788941334547750912","6449282","amRAGHID",0,FALSE,22,3,19,"Twitter Web Client",FALSE
"11914","#SouthwestAir, @VirginAmerica, @JetBlue Say Online Bookings Restored - BloombergQuint : https://t.co/ofsGpmmv05",FALSE,0,NA,2016-10-20 03:12:26,FALSE,NA,"788940915112943616",NA,"NewsSWA",0,FALSE,22,3,19,"SWA News",FALSE
"11915","@ortile Yas @JetBlue #T5",FALSE,0,"ortile",2016-10-20 03:08:59,FALSE,"788873855590891520","788940045306691584","201131595","josepheletto",0,FALSE,22,3,19,"Twitter for iPhone",TRUE
"11916","@jetblue chrome and safari, maybe it has to do with my true blue account? was the same 2 weeks ago",FALSE,0,"JetBlue",2016-10-20 03:07:42,FALSE,"788937779396931584","788939724991918080","6449282","ebarroca",0,FALSE,22,3,19,"Twitter for Mac",FALSE
"11917","@jetblue yes, but I have to type all personal and payment info each time. pretty painful",FALSE,0,"JetBlue",2016-10-20 02:57:40,FALSE,"788936893455007744","788937199580504064","6449282","ebarroca",0,FALSE,21,3,19,"Twitter for Mac",FALSE
"11918","@jetblue Just before purchasing, if I login to trueblue (so I don’t type my info), I land on the homepage and cart is empty. normal?",FALSE,0,"JetBlue",2016-10-20 02:50:52,FALSE,NA,"788935485724954624","6449282","ebarroca",0,FALSE,21,3,19,"Twitter for Mac",FALSE
"11919","@JetBlue now it’s too many points and I can’t book it. Thanks a lot.",FALSE,0,"JetBlue",2016-10-20 02:47:25,FALSE,"788929628568227840","788934617180938240","6449282","blschneider6",0,FALSE,21,3,19,"Tweetbot for Mac",FALSE
"11920","@KevinGrahamRC @NYDNSports Kev look @JetBlue has a message for you &amp; the @nyjets . https://t.co/lQiobT0SVM",FALSE,1,"KevinGrahamRC",2016-10-20 02:42:27,FALSE,"788764942526734336","788933368218062848","26073624","CyndiSzala",0,FALSE,21,3,19,"Twitter for iPhone",TRUE
"11921","On @jetblue home - swapping btwn devices to catch #debatenight w/spotty connectivity on TV #FBlive on phone &amp; Twitter on laptop = torture!",FALSE,1,NA,2016-10-20 02:35:50,FALSE,NA,"788931703226064896",NA,"TallJulia",0,FALSE,21,3,19,"Twitter Web Client",FALSE
"11922","@JewelE_City @JetBlue same thought this week! #flyfi #legroom",FALSE,1,"JewelE_City",2016-10-20 02:34:05,FALSE,"788130883475759104","788931263256104960","153005815","danidflo",0,FALSE,21,3,19,"Twitter for iPhone",TRUE
"11923","@JetBlue you guys should get some Boeing aircraft, it would be nice to experience one, pulse, almost your entire fleet is Airbus.",FALSE,0,"JetBlue",2016-10-20 02:23:45,FALSE,NA,"788928663156846592","6449282","CobraGamer7557",0,FALSE,21,3,19,"Twitter for Android",TRUE
"11924","Thanks to @jetblue for having TV on the plane! I was able to watch the #debate and keep up with all the action",FALSE,2,NA,2016-10-20 02:17:29,FALSE,NA,"788927087696551936",NA,"Ewalk728",0,FALSE,21,3,19,"Twitter for Android",TRUE
"11925","Just taught a class from the airport.  Next time I'll try joining the nerd mile-high club via @Jetblue wifi.",FALSE,6,NA,2016-10-20 02:14:27,FALSE,NA,"788926321946664960",NA,"jodiecongirl",1,TRUE,21,3,19,"Twitter for iPhone",TRUE
"11926","Stock Monitor: Where are @JetBlue Airways Corporation (NASDAQ:JBLU) Shares Headed? - Consumer Eagle : https://t.co/dKEBlyS9oq",FALSE,0,NA,2016-10-20 02:02:16,FALSE,NA,"788923257705476096",NA,"JetBlueNews",0,FALSE,21,3,19,"JetBlue",FALSE
"11927","@JetBlue your site is. It working. 55 min wasted and I still can't book.",FALSE,0,"JetBlue",2016-10-20 02:00:34,FALSE,NA,"788922827734970368","6449282","dustinwtalley",0,FALSE,21,3,19,"Twitter for iPhone",TRUE
"11928","When was the last time someone cleaned this?!?! @JetBlue #flight65 https://t.co/0UDDZzOO2s",FALSE,0,NA,2016-10-20 01:54:10,FALSE,NA,"788921217684115456",NA,"paulnyc10019",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11929","@JetBlue shame on you for raising your rates so people can't visit family during Thanksgiving!  WOW!",FALSE,0,"JetBlue",2016-10-20 01:44:17,FALSE,NA,"788918731044970496","6449282","RDRC04",0,FALSE,20,3,19,"Twitter Web Client",FALSE
"11930",".@JetBlue for president",FALSE,6,NA,2016-10-20 01:44:00,FALSE,NA,"788918661243367424",NA,"karlynboe",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11931","@JetBlue @PLUMPKIN website definitely has issues. App as well. ""Certificate cannot be verified""",FALSE,0,"JetBlue",2016-10-20 01:43:44,FALSE,"788917236492795904","788918591739559936","6449282","hoosjames",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11932","OH GAME ON @jetblue coming in with the save and PLAYING THE DEBATE ON THE FLIGHT <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/B5wlfHOEe6",FALSE,5,NA,2016-10-20 01:43:29,FALSE,NA,"788918528170680320",NA,"karlynboe",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11933","@JetBlue My husband and I are trying to buy tickets but your website is broken! We're hoping to get a pair of tickets before they sell out!",FALSE,0,"JetBlue",2016-10-20 01:36:41,FALSE,NA,"788916819742511104","6449282","PLUMPKIN",0,FALSE,20,3,19,"Twitter Web Client",FALSE
"11934","Hey @TSA one security lane open at @JetBlue T5 at 9pm is completely unacceptable. This is ridiculous.",FALSE,0,NA,2016-10-20 01:22:04,FALSE,NA,"788913141010853888",NA,"jdbeltz",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11935","@JetBlue 5 hours late you should be proud NOT flight 971. LGA Lauderdale",FALSE,0,"JetBlue",2016-10-20 01:18:00,FALSE,NA,"788912115365052416","6449282","cjhrn1024",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11936","@JetBlue new @Airbus A320 planes  to LAX are exceptional. Coach more comfortable than most legacy biz class! Cc: @DanaSchusterNYC",FALSE,0,"JetBlue",2016-10-20 01:15:43,FALSE,NA,"788911543085780992","6449282","nyadamk",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11937","@JetBlue are you having problems with your online ticket purchases!  Have tried four times and it still won't go through!",FALSE,0,"JetBlue",2016-10-20 01:13:13,FALSE,NA,"788910913902505984","6449282","tatamer",0,FALSE,20,3,19,"Twitter for iPad",TRUE
"11938","Watching the #PresidentialDebate on the plane on my way to #newfest2016 Thanks @JetBlue!",FALSE,0,NA,2016-10-20 01:06:33,FALSE,NA,"788909233890693120",NA,"Script_Mistress",0,FALSE,20,3,19,"Twitter for Android",TRUE
"11939","@jetblue Watching now ! https://t.co/lbtuqCR7P5",FALSE,0,"JetBlue",2016-10-20 01:06:08,FALSE,NA,"788909130564022272","6449282","nick_krawczyk",0,FALSE,20,3,19,"Twitter for Android",TRUE
"11940","When @JetBlue sends an alert letting you know you can check into your flight. <U+2708><U+FE0F> https://t.co/hNVIhtbtAH",FALSE,1,NA,2016-10-20 01:00:11,FALSE,NA,"788907632455188480",NA,"bitty_boop",0,FALSE,20,3,19,"Twitter for iPhone",TRUE
"11941","Learn how @JetBlue turns #mobile applications #QA into improved #UX wins @HPE_Loadrunner @HPITperformance… https://t.co/ppof4qkwTq",FALSE,0,NA,2016-10-20 00:58:34,TRUE,NA,"788907227662856192",NA,"digitalmarky",0,FALSE,19,3,19,"VoiceStorm",FALSE
"11942","In route to SF on @JetBlue and my tv keeps spontaneously switching channels. I think it's warming up to protect me from the debate. <U+270C><U+FE0F>",FALSE,4,NA,2016-10-20 00:55:33,FALSE,NA,"788906467529150464",NA,"HackyGoLucky",0,FALSE,19,3,19,"Twitter Web Client",FALSE
"11943","Thanks @JetBlue for making it possible to watch a train wreck while thousands of feet in the air. #Debate",FALSE,4,NA,2016-10-20 00:52:30,FALSE,NA,"788905700340539392",NA,"jabbrjawz",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11944","Wow 30% off all @JetBlue flights 10/26-12/15 excluding Thanksgiving. Sale ends tonight 11:59pm ET. https://t.co/CSv85669QP Promo code BIG30",FALSE,3,NA,2016-10-20 00:44:21,FALSE,NA,"788903649967742976",NA,"Marilyn_Res",2,TRUE,19,3,19,"Hootsuite",FALSE
"11945","Check out my #TrueBlueBadges Map! https://t.co/Kr5ND0RggH #TrueBlueBadges @JetBlue - nobody does it better!!",FALSE,0,NA,2016-10-20 00:44:02,FALSE,NA,"788903567859916800",NA,"Gjimfour",0,FALSE,19,3,19,"TrueBlue Badges",FALSE
"11946","@JetBlue nunca me había subido a sus aviones. Que buen servicio tienen. Los felicito!",FALSE,0,"JetBlue",2016-10-20 00:43:16,FALSE,NA,"788903375291031552","6449282","JAGEZQUERRA",0,FALSE,19,3,19,"Twitter for iPad",TRUE
"11947","Ooh I can watch the nlcs on my way home thanks @JetBlue",FALSE,2,NA,2016-10-20 00:40:40,FALSE,NA,"788902721441107968",NA,"shirhallelujah",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11948","Happy #debatenight from @JetBlue <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/oDN11RpRKz",FALSE,2,NA,2016-10-20 00:30:38,FALSE,NA,"788900197325803520",NA,"PhilipStewartNY",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11949","Or stuck on the tarmac to get to the gate at LaGuardia. @JetBlue @PANYNJ https://t.co/BobxJMVvc3",FALSE,0,NA,2016-10-20 00:28:31,FALSE,NA,"788899665345441792",NA,"LouFerrara",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11950","Extra altitude tonight on @jetblue thanks to  @BobWeir @livephish. #samson #weireverywhere https://t.co/y7T85OANBr",FALSE,0,NA,2016-10-20 00:27:24,FALSE,NA,"788899382590476288",NA,"EricDarbe",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11951","@JetBlue chairman reveals his recipe for making a business great #leadership #organizationalleadership https://t.co/WvlmzzUtv5",FALSE,0,"JetBlue",2016-10-20 00:27:17,FALSE,NA,"788899351137353728","6449282","fromtheleftseat",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11952","@shirhallelujah @JetBlue <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,0,"shirhallelujah",2016-10-20 00:27:08,FALSE,"788882774946185216","788899316974948352","100600188","stephanieu8719",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11953","Seamless @JetBlue flight from @PBI_Airport to #lga. And then a 25-minute day for a gate. In the age of data, how is this still happening?",FALSE,0,NA,2016-10-20 00:21:29,FALSE,NA,"788897894598336512",NA,"LouFerrara",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11954","Ty to @JetBlue flight 620 San to Bos. Pilot and crew were gr8t awesome. Appreciate the support 4 LE.",FALSE,2,NA,2016-10-20 00:16:15,FALSE,NA,"788896574545989632",NA,"ChiefSolomon",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11955","Heading back home on @jetblue and some champagne red eye flight <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B1><U+0080> #travel #traveling  #vacation… https://t.co/5UL9uwLWRr",FALSE,1,NA,2016-10-20 00:11:33,FALSE,NA,"788895392251412480",NA,"Eurofitgym",0,FALSE,19,3,19,"Instagram",FALSE
"11956","@JetBlue choose @JDRF as your daily #ichipinsweepstakes  my daughter has type I diabetes so this cause is near &amp; dear to my heart!",FALSE,0,"JetBlue",2016-10-20 00:11:05,FALSE,NA,"788895276006199296","6449282","NewBrunsNJMap",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11957","@GregAnthony50 @JetBlue yikes lol",FALSE,0,"GregAnthony50",2016-10-20 00:04:05,FALSE,"788892903397593088","788893513589071872","108388673","raidertim305",0,FALSE,19,3,19,"Twitter for Android",TRUE
"11958",".@jetblue thanks for always being delayed last minute. So thrilled I just got a JetBlue @MasterCard. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",FALSE,0,NA,2016-10-20 00:01:59,FALSE,NA,"788892985576529920",NA,"StDotMantooth",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11959","@MrsGwennieSmith This is exactly why you should fly @JetBlue !!!",FALSE,0,"MrsGwennieSmith",2016-10-20 00:00:26,FALSE,"788719353336360960","788892597788041216","729571020","DSSupportabil",0,FALSE,19,3,19,"Twitter for iPhone",TRUE
"11960","@JetBlue flight 170 to BOS: I want to give a shout out for the best customer service I have ever received from Joey- I'll always fly JetBlue",FALSE,1,"JetBlue",2016-10-19 23:58:37,FALSE,NA,"788892140977795072","6449282","erikamarie625",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11961","Delayed out of Boston: ""VIP on Air Force Two"", but get to catch ""Original VIP"" @Kate_Chastain on @JetBlue @DIRECTV

SCORE! <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><U+2708><U+FE0F><U+2693><U+FE0F>",FALSE,1,NA,2016-10-19 23:57:48,FALSE,NA,"788891932374110208",NA,"jamesdotcuff",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11962","@MilesAbound @JetBlue use air to ground radio instead of satellite , since most flights are domestic @Gogo",FALSE,0,"MilesAbound",2016-10-19 23:57:37,FALSE,"788838926442127360","788891886761246720","862985142","FlightGoldApp",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11963","Grateful for @LBMarathon and @JetBlue's partnership - one round trip ticket in my hands! Thanks @runracing crew! #runlongbeach #jetblue",FALSE,1,NA,2016-10-19 23:56:22,FALSE,NA,"788891573085806592",NA,"__MeganJohnston",0,FALSE,18,3,19,"Twitter Web Client",FALSE
"11964","wow @jetblue really? smh",FALSE,1,NA,2016-10-19 23:55:20,FALSE,NA,"788891312351277056",NA,"GregAnthony50",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11965","Flight 1271 delayed by 2 hours @JetBlue can we get free movies?!?! #jetblue",FALSE,0,NA,2016-10-19 23:53:11,FALSE,NA,"788890773207019520",NA,"kariikarinaa_",1,TRUE,18,3,19,"Twitter for Android",TRUE
"11966","Pittsburgh here I come. @jetblue https://t.co/tBzKTGgfQh",FALSE,0,NA,2016-10-19 23:50:04,FALSE,NA,"788889988767244288",NA,"RealBillMcClure",0,FALSE,18,3,19,"Mobile Web (M5)",TRUE
"11967","Shoutout to @JetBlue for taking off early and allowing me to get home 45 mins before expected <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2016-10-19 23:47:30,FALSE,NA,"788889341900812288",NA,"carlyrosen",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11968","EDT, @JetBlue",FALSE,0,"JetBlue",2016-10-19 23:46:54,FALSE,"788877466228002816","788889190213619712","6449282","ColinLA",1,TRUE,18,3,19,"Twitter for iPad",TRUE
"11969","@JetBlue even your desk agents went into hiding for flight 971 they must be embarrassed for you.",FALSE,0,"JetBlue",2016-10-19 23:45:32,FALSE,NA,"788888848440918016","6449282","cjhrn1024",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11970","@garyleff @Gogo too bad you aren't on @JetBlue .... https://t.co/kZltmFlZ73",FALSE,3,"garyleff",2016-10-19 23:38:41,FALSE,"788881685345468416","788887121763401728","17695697","turnbullben",2,TRUE,18,3,19,"Twitter for iPhone",TRUE
"11971","@JetBlue thank you for the update! I will look forward to seeing it roll out.",FALSE,0,"JetBlue",2016-10-19 23:36:17,FALSE,"788885311849918464","788886520476241920","6449282","iwant2beleaf",0,FALSE,18,3,19,"Twitter for Android",TRUE
"11972","@JetBlue I <U+2661> jetblue",FALSE,0,"JetBlue",2016-10-19 23:34:20,FALSE,"788877466228002816","788886026563485696","6449282","DeenaAnn",0,FALSE,18,3,19,"Twitter for Android",TRUE
"11973","@NStrissel @lisajetterz @JetBlue Thanks for jumping in for me Lisa! So bummed I missed it! #TeamworkYo",FALSE,1,"NStrissel",2016-10-19 23:31:46,FALSE,"788878368263446528","788885379910766592","855646801","Fahrenheit350",0,FALSE,18,3,19,"Twitter for Android",TRUE
"11974","Dear @JetBlue I am currently on your airline. Why don't you have closed caption accessibility on your video services?",FALSE,1,NA,2016-10-19 23:27:53,FALSE,NA,"788884405519474688",NA,"iwant2beleaf",1,TRUE,18,3,19,"Twitter for Android",TRUE
"11975","@JetBlue thank you for the excellent costumer service today!! Always a pleasure dealing with @JetBlue",FALSE,1,"Josh3456789",2016-10-19 23:23:05,FALSE,"788763693500825600","788883197706797056","363505464","Josh3456789",0,FALSE,18,3,19,"Twitter for iPhone",TRUE
"11976","If I fall asleep waiting for my delayed flight @JetBlue y'all better wake me up",FALSE,1,NA,2016-10-19 23:21:24,FALSE,NA,"788882774946185216",NA,"shirhallelujah",1,TRUE,18,3,19,"Twitter for iPhone",TRUE
"11977","@ambermac @AirCanada do they have it on in flight channels? @JetBlue does.",FALSE,0,"ambermac",2016-10-19 23:20:54,FALSE,"788865618342805504","788882647598628864","767396","frankplunkett",0,FALSE,18,3,19,"Twitter for Android",TRUE
"11978","Insider Selling: @JetBlue Airways Corp. (JBLU) EVP Sells 1,000 ... - BBNS : https://t.co/QMJ17Geb9m",FALSE,1,NA,2016-10-19 23:20:13,FALSE,NA,"788882476806438912",NA,"JetBlueNews",0,FALSE,18,3,19,"JetBlue",FALSE
"11979","@alexberger56 @JetBlue Glad we were there for you! <U+2764><U+FE0F>",FALSE,0,"alexberger56",2016-10-19 23:18:14,FALSE,"788874029293645824","788881974895128576","623360291","TitosVodka",0,FALSE,18,3,19,"Sprout Social",FALSE
"11980","@JetBlue Well that stinks!!  No one wants to go to BOS, we want to go to SRQ via LGA!",FALSE,0,"JetBlue",2016-10-19 23:13:12,FALSE,"788880297035202560","788880711394603008","6449282","Netster3",0,FALSE,18,3,19,"Twitter Web Client",FALSE
